design_id,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,rTJ0_nm,theta_center0_deg,theta_outer0_deg,center_curvature0_per_um,outer_curvature0_per_um,kRc_center,kRo_outer,sigma0_MPa,sigma20_MPa,max_sigma_MPa,available_stress_increase_MPa,delta_sigma_curvature_MPa,delta_sigma_angle_MPa,delta_sigma_radius_MPa,minimum_dsigma_dx_MPa,tau0_s,tau20_s,x_to_20MPa,x_to_25MPa,x_to_30MPa,x_to_tau3s,resolution_margin,rTJ20_over_W,rTJ20_nm,x_contact_zero,x_to_6W,loss_fraction_margin_after_20pct_to_6W
Ro120_q0.75_L8W_r1.40_th135_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,135.0,135.0,8.333333333333332,6.249999999999999,0.75,0.75,14.70546505979254,17.91624202183625,17.91624202183625,3.2107769620437114,-1.5983768480676568,-1.0652370647460572,5.874389567373107,11.99662939573362,12.126879530872372,13.398875626079056,nan,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th150_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,150.0,150.0,0.0,0.0,0.0,0.0,22.99823395926353,28.299969020120354,28.299969020120354,5.301735060856824,-0.3812573487443181,-0.5282393534332621,6.211380021124047,19.54460501322858,8.655436028830339,9.21771629615135,0.0,0.09047599720376301,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th150_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,150.0,150.0,2.7777777777777772,2.083333333333333,0.25,0.25,20.567678403707973,25.389661889057336,25.389661889057336,4.821983485349364,-0.8610377174729271,-0.5282393534332621,6.211380021124047,17.68684766272345,9.47084712638825,10.136950284663532,0.0,0.18798439806860387,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th150_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,150.0,150.0,5.5555555555555545,4.166666666666666,0.5,0.5,18.137122848152416,22.479354757994322,22.479354757994322,4.342231909841907,-1.3408180862015358,-0.5282393534332621,6.211380021124047,15.829090312218517,10.431746859740045,11.224202382360463,0.1017560872597353,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th150_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,150.0,150.0,8.333333333333332,6.249999999999999,0.75,0.75,15.706567292596862,19.569047626931308,19.569047626931308,3.862480334334446,-1.8205984549301473,-0.5282393534332621,6.211380021124047,13.971332961713104,11.582874267785481,12.531104376510202,nan,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th165_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,165.0,165.0,0.0,0.0,0.0,0.0,23.605830032709765,29.78229273383979,29.78229273383979,6.176462701130024,-0.10414204069098648,-0.14119180744874513,6.422144961626894,21.940518066082003,8.470446769867335,8.802012401543243,0.0,0.058317624782959675,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th165_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,165.0,165.0,2.7777777777777772,2.083333333333333,0.25,0.25,21.175274477154208,26.7372202690499,26.7372202690499,5.561945791895692,-0.7187317763697838,-0.14119180744874513,6.422144961626894,19.734442364041815,9.254774900387995,9.692908942223236,0.0,0.15159362823363987,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th165_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,165.0,165.0,5.5555555555555545,4.166666666666666,0.5,0.5,18.744718921598658,23.692147804260014,23.692147804260014,4.947428882661356,-1.333321512048579,-0.14119180744874513,6.422144961626894,17.52836666200189,10.175746284388676,10.747824146872896,0.0650135765686343,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th165_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,165.0,165.0,8.333333333333332,6.249999999999999,0.75,0.75,16.314163366043097,20.647075339470124,20.647075339470124,4.332911973427027,-1.947911247727376,-0.14119180744874513,6.422144961626894,15.322290959961514,11.274116553859253,12.017232813523462,0.178132300012399,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th170_k0.00,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,23.718921383136795,30.069855689211245,30.069855689211245,6.35093430607445,-0.047063692573142454,-0.063540670482237,6.461933164047567,22.402574565215257,8.436766179183339,8.724985910716715,0.0,0.052853461567872566,0.1984522190784951,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th170_k0.25,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,170.0,170.0,2.7777777777777772,2.083333333333333,0.25,0.25,21.28836582758124,26.998140882671713,26.998140882671713,5.709775055090471,-0.6883057794235886,-0.063540670482237,6.461933164047567,20.130666338445263,9.215509482421966,9.610731792678463,0.0,0.1453447270213298,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th170_k0.50,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,170.0,170.0,5.5555555555555545,4.166666666666666,0.5,0.5,18.857810272025688,23.926426076132184,23.926426076132184,5.068615804106496,-1.3295478662740359,-0.063540670482237,6.461933164047567,17.85875811167549,10.129333180191159,10.659808087950786,0.05857441756144584,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L8W_r1.40_th170_k0.75,120.00000000000001,0.75,90.00000000000001,32.0,8.0,1.4,126.00000000000001,170.0,170.0,8.333333333333332,6.249999999999999,0.75,0.75,16.427254716470134,20.854711269592656,20.854711269592656,4.427456553122521,-1.9707899531244801,-0.063540670482237,6.461933164047567,15.586849884905327,11.218303384067537,11.922504888353144,0.1714455210936839,nan,nan,nan,1.0,24.75,99.00000000000001,0.5226666666666666,0.5037037037037037,0.30370370370370364
Ro120_q0.75_L10W_r1.00_th120_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,120.0,120.0,0.0,0.0,0.0,0.0,28.867513459481284,35.38631564370557,35.38631564370557,6.518802184224288,-3.5408661350152153,-5.482371888670585,15.539973626821734,25.263490708255443,9.960222644529992,13.00867528579186,0.0,0.0,0.042538132519412075,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th120_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,120.0,120.0,2.7777777777777772,2.083333333333333,0.25,0.25,26.436957903925727,33.00278077641129,33.00278077641129,6.565822872485565,-3.4934661591476277,-5.482371888670585,15.539973626821734,24.35157777211484,10.76785359498073,13.912496943779995,0.0,0.0,0.12277283192085278,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th120_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,120.0,120.0,5.5555555555555545,4.166666666666666,0.5,0.5,24.00640234837017,30.619245909117,30.619245909117,6.612843560746832,-3.4460661832800357,-5.482371888670585,15.539973626821734,23.43966483597499,11.693049537557442,14.924365422864009,0.0,0.039961837467159055,0.18636648965373026,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th120_k0.75,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,120.0,120.0,8.333333333333332,6.249999999999999,0.75,0.75,21.57584679281462,28.23571104182271,28.23571104182271,6.659864249008091,-3.3986662074124476,-5.482371888670585,15.539973626821734,22.52775189983541,12.763793849042084,16.064568627870145,0.0,0.12239747034297208,nan,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th135_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,135.0,135.0,0.0,0.0,0.0,0.0,30.795984417042884,41.443312738132754,41.443312738132754,10.64732832108987,-2.6494935789364717,-3.7814898915732975,17.077040774728477,34.92180200294839,9.388934322880399,11.095951718023967,0.0,0.0,0.0,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th135_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,135.0,135.0,2.7777777777777772,2.083333333333333,0.25,0.25,28.365428861487327,38.590244953712116,38.590244953712116,10.224816092224788,-3.071753863097678,-3.7814898915732975,17.077040774728477,32.87770127646937,10.118536775456022,11.936104185767388,0.0,0.0,0.04577035866853789,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th135_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,135.0,135.0,5.5555555555555545,4.166666666666666,0.5,0.5,25.934873305931777,35.737177169291485,35.737177169291485,9.802303863359707,-3.494014147258887,-3.7814898915732975,17.077040774728477,30.833600549990106,10.948535245063646,12.883733195367464,0.0,0.0,0.10641864894870792,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th135_k0.75,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,135.0,135.0,8.333333333333332,6.249999999999999,0.75,0.75,23.50431775037622,32.884109384870854,32.884109384870854,9.379791634494634,-3.916274431420095,-3.7814898915732975,17.077040774728477,28.7894998235101,11.901227214165123,13.960170763784756,0.0,0.0473842451243524,0.1577933555118585,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th150_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,150.0,150.0,0.0,0.0,0.0,0.0,32.19752754296894,47.05198882954566,47.05198882954566,14.854461286576715,-1.4789229781353872,-1.9668243427238312,18.301271202836507,42.90446936963217,9.007018558738595,9.695952423840907,0.0,0.0,0.0,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th150_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,150.0,150.0,2.7777777777777772,2.083333333333333,0.25,0.25,29.76697198741338,43.72308104543399,43.72308104543399,13.956109058020612,-2.3773902895929018,-1.9668243427238312,18.301271202836507,39.991796946915684,9.686762764651556,10.490468349267202,0.0,0.0,0.005752818220110012,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th150_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,150.0,150.0,5.5555555555555545,4.166666666666666,0.5,0.5,27.33641643185783,40.39417326132233,40.39417326132233,13.057756829464498,-3.275857601050415,-1.9668243427238312,18.301271202836507,37.079124524199635,10.456522398772755,11.393547840466901,0.0,0.0,0.0625479152813185,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th150_k0.75,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,150.0,150.0,8.333333333333332,6.249999999999999,0.75,0.75,24.90586087630227,37.065265477210666,37.065265477210666,12.159404600908395,-4.174324912507929,-1.9668243427238312,18.301271202836507,34.16645210148385,11.335373714598274,12.428010454089888,0.0,0.0027270767770024617,0.11327581884930513,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th165_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,165.0,165.0,0.0,0.0,0.0,0.0,33.048162045793674,51.169982796764735,51.169982796764735,18.12182075097106,-0.4292717093431526,-0.5436577100311192,19.098849905741993,48.1626343298383,8.787550067976783,8.837078439654379,0.0,0.0,0.0,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th165_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,165.0,165.0,2.7777777777777772,2.083333333333333,0.25,0.25,30.617606490238117,47.46968461977601,47.46968461977601,16.852078129537894,-1.699603752066733,-0.5436577100311192,19.098849905741993,44.704050185258104,9.439463929954035,9.602990444048476,0.0,0.0,0.0,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th165_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,165.0,165.0,5.5555555555555545,4.166666666666666,0.5,0.5,28.18705093468256,43.76938644278728,43.76938644278728,15.58233550810472,-2.969935794790314,-0.5436577100311192,19.098849905741993,41.24546604067804,10.175800143182018,10.478718313127835,0.0,0.0,0.04005037811263266,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th165_k0.75,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,165.0,165.0,8.333333333333332,6.249999999999999,0.75,0.75,25.75649537912701,40.069088265798555,40.069088265798555,14.312592886671546,-4.240267837513892,-0.5436577100311192,19.098849905741993,37.78688189609916,11.013969699886621,11.488360659409318,0.0,0.0,0.08959380098247824,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th170_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,170.0,170.0,0.0,0.0,0.0,0.0,33.20648993639151,52.01142886752081,52.01142886752081,18.8049389311293,-0.1963764396163581,-0.2463079495816198,19.252505216540854,49.176647933172426,8.747670958387932,8.676216218510746,0.0,0.0,0.0,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th170_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,170.0,170.0,2.7777777777777772,2.083333333333333,0.25,0.25,30.77593438083596,48.23314244224684,48.23314244224684,17.457208061410878,-1.544818622816874,-0.2463079495816198,19.252505216540854,45.61489130240441,9.394591541129472,9.43665647367186,0.0,0.0,0.0,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th170_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,170.0,170.0,5.5555555555555545,4.166666666666666,0.5,0.5,28.345378825280406,44.454856016972855,44.454856016972855,16.10947719169245,-2.893260806017393,-0.2463079495816198,19.252505216540854,42.05313467163611,10.124946291527268,10.307192895129404,0.0,0.0,0.036139238835279495,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.00_th170_k0.75,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.0,90.00000000000001,170.0,170.0,8.333333333333332,6.249999999999999,0.75,0.75,25.914823269724852,40.676569591698865,40.676569591698865,14.761746321974012,-4.2417029892179015,-0.2463079495816198,19.252505216540854,38.49137804086912,10.955857220970032,11.312198829894369,0.0,0.0,0.08543303234652626,nan,1.25,14.230249470757704,56.92099788303082,0.33333333333333326,0.3096296296296296,0.10962962962962958
Ro120_q0.75_L10W_r1.20_th120_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,120.0,120.0,0.0,0.0,0.0,0.0,24.056261216234404,27.547642524975746,27.547642524975746,3.4913813087413423,-1.4656439615326902,-2.1922060427036945,7.148953821423163,14.61873564834412,9.727265422274527,11.331627583154967,0.0,0.061262046151667006,nan,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
Ro120_q0.75_L10W_r1.20_th120_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,120.0,120.0,2.7777777777777772,2.083333333333333,0.25,0.25,21.625705660678847,25.06042772963729,25.06042772963729,3.4347220689584432,-1.5222396210544622,-2.1922060427036945,7.148953821423163,13.985628532304203,10.616779816262087,12.302897191921375,0.0,0.19711363231562237,nan,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
Ro120_q0.75_L10W_r1.20_th120_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,120.0,120.0,5.5555555555555545,4.166666666666666,0.5,0.5,19.195150105123293,22.573212934298837,22.573212934298837,3.378062829175544,-1.578835280576236,-2.1922060427036945,7.148953821423163,13.352521416264091,11.658619255458646,13.42546786911847,0.05674118374930641,nan,nan,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
Ro120_q0.75_L10W_r1.20_th120_k0.75,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,120.0,120.0,8.333333333333332,6.249999999999999,0.75,0.75,16.76459454956774,20.085998138960385,20.085998138960385,3.321403589392645,-1.635430940098005,-2.1922060427036945,7.148953821423163,12.719414300224697,12.897231398682493,14.738370913321747,0.19603370770938616,nan,nan,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
Ro120_q0.75_L10W_r1.20_th135_k0.00,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,135.0,135.0,0.0,0.0,0.0,0.0,25.663320347535734,30.96142295481381,30.96142295481381,5.298102607278075,-1.0095226211850803,-1.4421439703609509,7.749672113611101,20.208540495834,9.207011636494238,10.193470269552892,0.0,0.0,0.17116468491872644,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
Ro120_q0.75_L10W_r1.20_th135_k0.25,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,135.0,135.0,2.7777777777777772,2.083333333333333,0.25,0.25,23.23276479198018,28.22024763672505,28.22024763672505,4.987482844744868,-1.32011629630486,-1.4421439703609509,7.749672113611101,18.789036768315075,10.013747076495374,11.09103569112211,0.0,0.08442000590753111,nan,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
Ro120_q0.75_L10W_r1.20_th135_k0.50,120.00000000000001,0.75,90.00000000000001,40.0,10.0,1.2,108.00000000000001,135.0,135.0,5.5555555555555545,4.166666666666666,0.5,0.5,20.802209236424623,25.47907231863629,25.47907231863629,4.676863082211668,-1.6307099714246367,-1.4421439703609509,7.749672113611101,17.36953304079628,10.950805555296403,12.129715036824752,0.0,0.1844884208226652,nan,nan,1.25,20.62159062730128,82.48636250920512,0.4799999999999999,0.4562962962962963,0.2562962962962963
