Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta0_deg,mean_curvature0_per_um,design_id,x,free_energy_J,dF_dx_J,minus_dF_dx_J,zeta_J_s,xdot_per_s,flux_closure_relative,r_TJ_nm,r_TJ_over_W,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,sigma_GB_MPa,sigma_kappa_MPa,sigma_TJ_MPa,Gamma_per_contact_s,G_fit_eV,G_root_eV,elapsed_s,cumulative_scaled_hazard,survival,event_probability,hazard_amplification,dlnGamma_dx_site,dlnGamma_dx_barrier,dlnGamma_dx_total
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.15,1.1493456980992214e-12,3.276232593694283e-13,-3.276232593694283e-13,3.581551505194183e-09,-9.147523325974488e-05,2.7073272761561526e-05,87.29328260238586,21.82332065059646,0.09699042446152815,0.09699042446152815,165.43580612040836,165.43580612040836,33.992715042101935,-0.09699042446152815,34.08970546656346,0.0708681033619387,5.00812364036789,5.988474368646905,nan,nan,nan,nan,0.9547411349829888,-3.9746493743494327,3.762958868291321,-0.2116905060581118
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.2,1.1664114192973238e-12,3.501859844316985e-13,-3.501859844316985e-13,4.03749248375952e-09,-8.673353222087537e-05,2.549473267013963e-05,68.85786992058351,17.214467480145878,0.2596721802129421,0.2596721802129421,161.5963298703706,161.5963298703706,42.74766213216793,-0.2596721802129421,43.00733431238088,0.07037823228283331,4.971804172901278,5.952154901180293,nan,nan,nan,nan,0.948141550009312,-5.514510217552882,5.448743306532492,-0.06576691102038978
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.0,1.1157325137411073e-12,1.736058310215591e-13,-1.736058310215591e-13,3.0082351623031338e-09,-5.77101927392687e-05,4.0691867451476e-05,127.50000000000003,31.875000000000004,4.999999999999999,4.999999999999998,170.0,170.0,18.43987524921754,-4.999999999999998,23.43987524921754,0.06138550789096715,5.0905255279786426,6.070876256257658,nan,nan,nan,nan,1.0,-1.7692261845234896,1.3205204251512441,-0.44870575937224544
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.01,1.1175386183167604e-12,1.8758566404117754e-13,-1.8758566404117754e-13,3.0301172496405923e-09,-6.190706450828839e-05,3.906928347788291e-05,125.22183440798177,31.30545860199544,5.091053973425858,5.091053973425857,169.8190170286441,169.8190170286441,18.77193626736608,-5.091053973425858,23.862990240791937,0.061108515968045,5.08839534056384,6.068746068842855,nan,nan,nan,nan,0.9954876658605782,-1.8366787970468295,1.3808754667018093,-0.4558033303450202
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.02,1.1194832873339022e-12,2.012973679596479e-13,-2.012973679596479e-13,3.0551421753684086e-09,-6.5888052471854e-05,3.744304994299416e-05,122.90144679783069,30.725361699457668,5.187270349444382,5.187270349444381,169.6278379054509,169.6278379054509,19.122607508569804,-5.187270349444382,24.309877858014183,0.06082845642914936,5.086169967137747,6.066520695416762,nan,nan,nan,nan,0.9909253587539386,-1.9087754404769868,1.44577788413676,-0.4629975563402269
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.05,1.1261162657971562e-12,2.403223312186008e-13,-2.403223312186008e-13,3.1496096382276744e-09,-7.630225927103566e-05,3.271981853596377e-05,115.66131186572285,28.915327966430713,5.512340184270598,5.512340184270597,168.98244152644955,168.98244152644955,20.305666316989427,-5.512340184270598,25.818006501260026,0.059969715703080045,5.07883667072559,6.059187399004605,nan,nan,nan,nan,0.9769360515774858,-2.1736045353212177,1.688617840103916,-0.48498669521730164
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.1,1.1395795951536522e-12,2.959550605731578e-13,-2.959550605731578e-13,3.3777924173649767e-09,-8.76178947680962e-05,2.6202086130527133e-05,102.46378933555016,25.615947333887537,6.223283800493405,6.223283800493404,167.57383227820654,167.57383227820654,22.883377649820975,-6.223283800493404,29.10666145031438,0.058479092292288516,5.063698654519989,6.044049382799004,nan,nan,nan,nan,0.952653065869537,-2.813926813483512,2.2956280355236345,-0.5182987779598776
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.15,1.155443031067704e-12,3.353828275897401e-13,-3.353828275897401e-13,3.714764264229279e-09,-9.028374446778621e-05,2.2591959722040318e-05,87.29328260238586,21.82332065059646,7.306656396192144,7.306656396192143,165.43580612040836,165.43580612040836,26.783049070371316,-7.306656396192144,34.08970546656346,0.056940668301355225,5.042632292351519,6.022983020630535,nan,nan,nan,nan,0.9275913852906968,-3.9746493743494327,3.4522067139355386,-0.5224426604138941
150.0,0.85,12.0,1.0,170.0,5.0,Ro150_q0.85_L12W_r1.00_th170_km+5,0.2,1.1727131770934715e-12,3.50011606226253e-13,-3.50011606226253e-13,4.21609072003484e-09,-8.301804431365761e-05,2.313324829419913e-05,68.85786992058351,17.214467480145878,9.267467085851719,9.267467085851717,161.5963298703706,161.5963298703706,33.739867226529164,-9.267467085851717,43.00733431238088,0.055502331429119894,5.009253859386478,5.989604587665493,nan,nan,nan,nan,0.9041601729141518,-5.514510217552882,5.013561233211135,-0.500948984341747
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.0,1.0208337296360977e-12,-9.014517188523889e-14,9.014517188523889e-14,3.209544838852132e-09,2.8086590595032344e-05,2.2247737134589644e-05,153.00000000000003,38.25000000000001,-0.0,-0.0,140.0,140.0,18.42534550560604,0.0,18.42534550560604,0.07361884441935548,5.090619255891873,6.070969984170889,nan,nan,nan,nan,1.0,-1.229220685820195,0.7460170336360079,-0.48320365218418715
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.01,1.019993594838111e-12,-7.782895748579392e-14,7.782895748579392e-14,3.1697784681088804e-09,2.4553437493765113e-05,2.9120921848899054e-05,151.1067761965029,37.77669404912572,0.018261933318198247,0.018261933318198247,139.5392453147953,139.5392453147953,18.610482111380087,-0.018261933318198247,18.628744044698287,0.0732590413479907,5.0894282530450115,6.069778981324027,nan,nan,nan,nan,0.9951126226687934,-1.2610207831683056,0.764352511944935,-0.49666827122337054
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.02,1.019277909536064e-12,-6.527160266110116e-14,6.527160266110116e-14,3.1342000085239045e-09,2.082560222180643e-05,3.478772575719708e-05,149.1895292069789,37.29738230174472,0.037774757884272564,0.037774757884272564,139.06216788773676,139.06216788773676,18.80125603519513,-0.037774757884272564,18.839030793079402,0.07289118158931294,5.088208333292446,6.068559061571461,nan,nan,nan,nan,0.9901158074976354,-1.2942673802959135,0.7833902943781368,-0.5108770859177767
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.05,1.0178987789515991e-12,-2.6378565127306685e-14,2.6378565127306685e-14,3.04992720283348e-09,8.648916309477865e-06,4.606381395312729e-05,143.28394558533068,35.82098639633267,0.10497748153183005,0.10497748153183005,137.5226718769671,137.5226718769671,19.410388780889832,-0.10497748153183005,19.515366262421658,0.07173426072090433,5.084361781343993,6.064712509623009,nan,nan,nan,nan,0.9744007976039941,-1.4079773386843044,0.8470810619151337,-0.5608962767691708
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.1,1.0182723173673983e-12,4.199029392613171e-14,-4.199029392613171e-14,2.974159074921865e-09,-1.4118375267884705e-05,5.20202733797752e-05,132.859241774895,33.21481044372375,0.2551225385150849,0.2551225385150849,134.51838175954205,134.51838175954205,20.569841842292607,-0.2551225385150849,20.82496438080769,0.06959025299459451,5.077234213213707,6.057584941492722,nan,nan,nan,nan,0.9452777144692345,-1.6455455542808792,0.9744074975750436,-0.6711380567058356
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.15,1.0221486611038377e-12,1.1334907076223268e-13,-1.1334907076223268e-13,2.9713316186798153e-09,-3.8147566582485504e-05,4.8647723819008464e-05,121.54368427647734,30.38592106911933,0.47876227252046644,0.47876227252046644,130.76851331188413,130.76851331188413,21.960619024887013,-0.47876227252046644,22.43938129740748,0.06707790211759512,5.068994388549154,6.049345116828169,nan,nan,nan,nan,0.9111512500182541,-1.9738899174486377,1.13745600385937,-0.8364339135892678
150.0,0.85,12.0,1.2,140.0,0.0,Ro150_q0.85_L12W_r1.20_th140_km+0,0.2,1.0296051760458563e-12,1.8454439764841163e-13,-1.8454439764841163e-13,3.041140675969691e-09,-6.0682624485816736e-05,4.0184231400125664e-05,109.06033307302891,27.26508326825723,0.8307288859139504,0.8307288859139504,125.90125372682915,125.90125372682915,23.668049558329642,-0.8307288859139504,24.49877844424359,0.0640062748441432,5.059295380393089,6.0396461086721045,nan,nan,nan,nan,0.8694278665873082,-2.361009922682655,1.3225022707761127,-1.0385076519065422
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.0,1.0184259780880014e-12,-6.720961875950738e-14,6.720961875950738e-14,3.139547995257798e-09,2.1407418794369663e-05,4.256678639141004e-05,153.00000000000003,38.25000000000001,4.999999999999999,4.999999999999999,140.0,140.0,13.425345505606039,-4.999999999999999,18.42534550560604,0.05885212002017297,5.125926322092308,6.1062770503713235,nan,nan,nan,nan,1.0,-1.229220685820195,0.7025656405642167,-0.5266550452559784
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.01,1.0178171578425612e-12,-5.4505167482871963e-14,5.4505167482871963e-14,3.1085428667080746e-09,1.753399255535844e-05,4.600437193251484e-05,151.1067761965029,37.77669404912572,5.058590278610945,5.058590278610944,139.5392453147953,139.5392453147953,13.57015376608734,-5.058590278610945,18.628744044698287,0.058539200866227055,5.124803429118659,6.105154157397674,nan,nan,nan,nan,0.9946829586795063,-1.2610207831683056,0.7214304101723883,-0.5395903729959173
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.02,1.0173365919007e-12,-4.157249222846901e-14,4.157249222846901e-14,3.0810562255177325e-09,1.3492935274650264e-05,4.867523008185528e-05,149.1895292069789,37.29738230174472,5.119282324113939,5.119282324113939,139.06216788773676,139.06216788773676,13.719748468965463,-5.119282324113939,18.839030793079402,0.05822041402788551,5.1236507844933366,6.104001512772352,nan,nan,nan,nan,0.9892662151835665,-1.2942673802959135,0.7411008353154216,-0.5531665449804919
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.05,1.0166852800114968e-12,-1.5523721375946184e-15,1.5523721375946184e-15,3.018267080617804e-09,5.143256365758282e-07,5.2971805439229043e-05,143.28394558533068,35.82098639633267,5.315309578692314,5.315309578692314,137.5226718769671,137.5226718769671,14.200056683729347,-5.315309578692314,19.515366262421658,0.05722559639125613,5.119999093503145,6.10034982178216,nan,nan,nan,nan,0.9723625312332111,-1.4079773386843044,0.8077841366276459,-0.6001932020566585
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.1,1.018345396099393e-12,6.854287565011225e-14,-6.854287565011225e-14,2.9735471786938233e-09,-2.305087880940257e-05,5.152911777023622e-05,132.859241774895,33.21481044372375,5.698601674132691,5.698601674132691,134.51838175954205,134.51838175954205,15.126362706674998,-5.698601674132691,20.82496438080769,0.05541497513298778,5.113156581331554,6.093507309610569,nan,nan,nan,nan,0.9415969231693433,-1.6455455542808792,0.9445192013305928,-0.7010263529502865
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.15,1.0235728034402046e-12,1.405751470303713e-13,-1.405751470303713e-13,3.0000905362335576e-09,-4.685696825898307e-05,4.369691465185824e-05,121.54368427647734,30.38592106911933,6.1782739786797185,6.178273978679718,130.76851331188413,130.76851331188413,16.261107318727763,-6.1782739786797185,22.43938129740748,0.053351316406528806,5.105103069401075,6.08545379768009,nan,nan,nan,nan,0.9065317678996333,-1.9738899174486377,1.1271524632894057,-0.8467374541592321
150.0,0.85,12.0,1.2,140.0,5.0,Ro150_q0.85_L12W_r1.20_th140_km+5,0.2,1.0323680288988872e-12,2.1049476457289734e-13,-2.1049476457289734e-13,3.0998974758894756e-09,-6.790378269284489e-05,3.257596882102171e-05,109.06033307302891,27.26508326825723,6.802554971836211,6.8025549718362095,125.90125372682915,125.90125372682915,17.69622347240738,-6.802554971836211,24.49877844424359,0.05091594425016052,5.095380245777747,6.075730974056762,nan,nan,nan,nan,0.8651505541806798,-2.361009922682655,1.338846125450118,-1.0221637972325368
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.0,1.0219841596128037e-12,-8.475538686879201e-14,8.475538686879201e-14,3.1775199088365653e-09,2.6673440072897865e-05,1.594511179663942e-05,153.00000000000003,38.25000000000001,-10.0,-9.999999999999998,160.0,160.0,29.309955941415836,10.0,19.309955941415836,0.10815218813678001,5.029957893221665,6.0103086215006805,nan,nan,nan,nan,1.0,-1.229220685820195,1.0438336069960314,-0.1853870788241636
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.01,1.0211991160752812e-12,-7.220162556427236e-14,7.220162556427236e-14,3.138864951168984e-09,2.3002463211226352e-05,2.4158012948429792e-05,151.1067761965029,37.77669404912572,-10.108803992148884,-10.108803992148882,159.7545700127224,159.7545700127224,29.653266583382536,10.108803992148884,19.54446259123365,0.10795101943081425,5.028287833970239,6.008638562249255,nan,nan,nan,nan,0.9981399478879582,-1.2610207831683056,1.0740510305729458,-0.18696975259535975
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.02,1.0205408420260145e-12,-5.941957381067131e-14,5.941957381067131e-14,3.104435698357567e-09,1.9140217283968175e-05,3.107019901992814e-05,149.1895292069789,37.29738230174472,-10.221187084858391,-10.22118708485839,159.49987621894326,159.49987621894326,30.008913019706856,10.221187084858391,19.787725934848464,0.10774851958807259,5.026570118782409,6.006920847061425,nan,nan,nan,nan,0.9962675877792051,-1.2942673802959135,1.1056676287852838,-0.1885997515106297
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.05,1.01934596511907e-12,-1.9984720858753306e-14,1.9984720858753306e-14,3.0237541708441728e-09,6.609241270818641e-06,4.569627846876504e-05,143.28394558533068,35.82098639633267,-10.581855467007674,-10.581855467007673,158.6739489760927,158.6739489760927,31.15776305069499,10.581855467007674,20.575907583687314,0.10713251406689911,5.021104557919761,6.001455286198777,nan,nan,nan,nan,0.9905718590862783,-1.4079773386843044,1.2139904633984884,-0.19398687528581604
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.1,1.0200503503965334e-12,4.869563249187919e-14,-4.869563249187919e-14,2.9542976807466964e-09,-1.6482980983680497e-05,5.667685609407584e-05,132.859241774895,33.21481044372375,-11.276278487746662,-11.27627848774666,157.04347683504534,157.04347683504534,33.404967374849704,11.276278487746662,22.12868888710304,0.10607303987019542,5.01075885977862,5.991109588057635,nan,nan,nan,nan,0.9807757170483218,-1.6455455542808792,1.4405121047367402,-0.20503344954413905
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.15,1.0242518951057863e-12,1.1949853286936908e-13,-1.1949853286936908e-13,2.9582281513380948e-09,-4.0395306499708726e-05,5.837929376148712e-05,121.54368427647734,30.38592106911933,-12.123272273730484,-12.123272273730482,154.97084816324505,154.97084816324505,36.21932266710019,12.123272273730482,24.09605039336971,0.10495830462518778,4.998386223553183,5.978736951832198,nan,nan,nan,nan,0.9704686186510352,-1.9738899174486377,1.7524740889379586,-0.2214158285106791
150.0,0.85,12.0,1.2,160.0,-10.0,Ro150_q0.85_L12W_r1.20_th160_km-10,0.2,1.0319820679965736e-12,1.89172445448127e-13,-1.89172445448127e-13,3.0355436987526596e-09,-6.231913100966398e-05,5.544987450051693e-05,109.06033307302891,27.26508326825723,-13.18384130789717,-13.183841307897168,152.2115602402017,152.2115602402017,39.88669515039564,13.183841307897168,26.70285384249847,0.10375022516261702,4.9831205690691265,5.963471297348142,nan,nan,nan,nan,0.9592984381546138,-2.361009922682655,2.1193520258078706,-0.24165789687478423
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.0,1.0193122243995118e-12,-6.536161357355296e-14,6.536161357355296e-14,3.110394314740558e-09,2.1013931662553485e-05,3.143808126111379e-05,153.00000000000003,38.25000000000001,-5.0,-4.999999999999999,160.0,160.0,24.309955941415836,5.0,19.309955941415836,0.09183071969143076,5.055758087712491,6.036108815991506,nan,nan,nan,nan,1.0,-1.229220685820195,0.9750944910815633,-0.25412619473863174
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.01,1.0187227879222942e-12,-5.2479501410266636e-14,5.2479501410266636e-14,3.079510300158834e-09,1.7041508647514467e-05,3.612886743332068e-05,151.1067761965029,37.77669404912572,-5.051927179388101,-5.0519271793881,159.7545700127224,159.7545700127224,24.59638977062175,5.0519271793881,19.54446259123365,0.09159613237363065,5.054197802097994,6.034548530377009,nan,nan,nan,nan,0.997445437446332,-1.2610207831683056,1.0035807746862702,-0.2574400084820354
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.02,1.0182632945795008e-12,-3.93875772272049e-14,3.93875772272049e-14,3.0522145285743454e-09,1.290459004714927e-05,3.9962085321251686e-05,149.1895292069789,37.29738230174472,-5.1054567798705115,-5.105456779870511,159.49987621894326,159.49987621894326,24.893182714718975,5.1054567798705115,19.787725934848464,0.09135911680267676,5.052592590730102,6.032943319009117,nan,nan,nan,nan,0.9948644321819683,-1.2942673802959135,1.0333985066438913,-0.26086887365202216
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.05,1.0176832604521464e-12,9.809233375314489e-16,-9.809233375314489e-16,2.990291943885242e-09,-3.28035976399331e-07,4.735804272762144e-05,143.28394558533068,35.82098639633267,-5.276489341060165,-5.276489341060164,158.6739489760927,158.6739489760927,25.85239692474748,5.276489341060165,20.575907583687314,0.09063246989299602,5.047482204159763,6.027832932438779,nan,nan,nan,nan,0.9869515364524954,-1.4079773386843044,1.1356909943558549,-0.27228634432844956
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.1,1.019475627092802e-12,7.120716829178594e-14,-7.120716829178594e-14,2.9476205149105852e-09,-2.415750871985839e-05,5.043561492792074e-05,132.859241774895,33.21481044372375,-5.602219032408169,-5.602219032408168,157.04347683504534,157.04347683504534,27.730907919511207,5.602219032408168,22.12868888710304,0.08936148319983994,5.037796393299063,6.018147121578078,nan,nan,nan,nan,0.9731109970618989,-1.6455455542808792,1.3501323190012045,-0.2954132352796748
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.15,1.0248280470056394e-12,1.4281882878138778e-13,-1.4281882878138778e-13,2.976769358191046e-09,-4.79777945806918e-05,4.693869874419443e-05,121.54368427647734,30.38592106911933,-5.992069552073275,-5.992069552073274,154.97084816324505,154.97084816324505,30.08811994544298,5.992069552073275,24.09605039336971,0.08799422722895367,5.026189250521031,6.006539978800046,nan,nan,nan,nan,0.9582221235402656,-1.9738899174486377,1.6466597958090006,-0.32723012163963716
150.0,0.85,12.0,1.2,160.0,-5.0,Ro150_q0.85_L12W_r1.20_th160_km-5,0.2,1.0337128218077136e-12,2.1172467198091476e-13,-2.1172467198091476e-13,3.079934633257779e-09,-6.874323555268589e-05,4.022114667147749e-05,109.06033307302891,27.26508326825723,-6.465687083129106,-6.4656870831291045,152.2115602402017,152.2115602402017,33.168540925627575,6.465687083129106,26.70285384249847,0.08648463261180807,5.011826901125981,5.992177629404996,nan,nan,nan,nan,0.9417832387943098,-2.361009922682655,1.996061157618442,-0.3649487650642129
150.0,0.85,12.0,1.2,160.0,0.0,Ro150_q0.85_L12W_r1.20_th160_km+0,0.0,1.0181531783215937e-12,-4.406851642143526e-14,4.406851642143526e-14,3.0667123040008108e-09,1.4369954548375402e-05,4.054717095453973e-05,153.00000000000003,38.25000000000001,-2.77974225378498e-17,-2.77974225378498e-17,160.0,160.0,19.309955941415836,2.77974225378498e-17,19.309955941415836,0.07629355066815204,5.084990995140272,6.065341723419287,nan,nan,nan,nan,1.0,-1.229220685820195,0.8968439359593958,-0.33237674986079924
